id,flight_code,origin,destination,air_time,distance,airport,flight_date
5826,MQ-4582,LGA,CLT,96,544,Charlotte Douglas Intl,7/11/2019
5827,MQ-4582,LGA,CLT,89,544,Charlotte Douglas Intl,7/17/2019
5828,MQ-4582,LGA,CLT,97,544,Charlotte Douglas Intl,7/29/2019
5829,MQ-4582,LGA,CLT,82,544,Charlotte Douglas Intl,8/2/2019
5830,MQ-4582,LGA,CLT,96,544,Charlotte Douglas Intl,8/19/2019
5831,MQ-4582,LGA,CLT,98,544,Charlotte Douglas Intl,9/27/2019
5832,MQ-4582,LGA,CLT,76,544,Charlotte Douglas Intl,10/15/2019
5833,MQ-4582,LGA,CLT,87,544,Charlotte Douglas Intl,11/11/2019
5834,MQ-4582,LGA,CLT,84,544,Charlotte Douglas Intl,12/23/2019
5835,MQ-4582,LGA,CLT,98,544,Charlotte Douglas Intl,1/10/2020
5836,MQ-4582,LGA,CLT,104,544,Charlotte Douglas Intl,1/23/2020
5837,MQ-4582,LGA,CLT,91,544,Charlotte Douglas Intl,1/28/2020
5838,MQ-4582,LGA,CLT,89,544,Charlotte Douglas Intl,2/10/2020
5839,MQ-4582,LGA,CLT,93,544,Charlotte Douglas Intl,2/18/2020
5840,MQ-4582,LGA,CLT,84,544,Charlotte Douglas Intl,2/22/2020
5841,MQ-4582,LGA,CLT,93,544,Charlotte Douglas Intl,2/24/2020
5842,MQ-4582,LGA,CLT,92,544,Charlotte Douglas Intl,2/25/2020
5843,MQ-4582,LGA,CLT,92,544,Charlotte Douglas Intl,2/27/2020
5844,MQ-4582,LGA,CLT,96,544,Charlotte Douglas Intl,4/29/2020
5845,MQ-4582,LGA,CLT,94,544,Charlotte Douglas Intl,5/1/2020
5846,MQ-4582,LGA,CLT,91,544,Charlotte Douglas Intl,5/18/2020
5847,MQ-4582,LGA,CLT,82,544,Charlotte Douglas Intl,5/29/2020
5848,MQ-4582,LGA,CLT,91,544,Charlotte Douglas Intl,6/7/2020
5849,MQ-4584,LGA,CLT,86,544,Charlotte Douglas Intl,1/10/2019
5850,MQ-4584,LGA,CLT,87,544,Charlotte Douglas Intl,2/1/2019
5851,MQ-4584,LGA,CLT,89,544,Charlotte Douglas Intl,2/8/2019
5852,MQ-4584,LGA,CLT,81,544,Charlotte Douglas Intl,2/15/2019
5853,MQ-4584,LGA,CLT,94,544,Charlotte Douglas Intl,3/9/2019
5854,MQ-4584,LGA,CLT,87,544,Charlotte Douglas Intl,7/27/2019
5855,MQ-4584,LGA,CLT,86,544,Charlotte Douglas Intl,8/11/2019
5856,MQ-4584,LGA,CLT,77,544,Charlotte Douglas Intl,8/31/2019
5857,MQ-4584,LGA,CLT,80,544,Charlotte Douglas Intl,10/12/2019
5858,MQ-4584,LGA,CLT,89,544,Charlotte Douglas Intl,12/4/2019
5859,MQ-4584,LGA,CLT,83,544,Charlotte Douglas Intl,12/12/2019
5860,MQ-4584,LGA,CLT,101,544,Charlotte Douglas Intl,12/13/2019
5861,MQ-4584,LGA,CLT,81,544,Charlotte Douglas Intl,12/13/2019
5862,MQ-4584,LGA,CLT,85,544,Charlotte Douglas Intl,1/21/2020
5863,MQ-4584,LGA,CLT,80,544,Charlotte Douglas Intl,1/29/2020
5864,MQ-4584,LGA,CLT,92,544,Charlotte Douglas Intl,2/12/2020
5865,MQ-4584,LGA,CLT,102,544,Charlotte Douglas Intl,2/16/2020
5866,MQ-4584,LGA,CLT,83,544,Charlotte Douglas Intl,3/12/2020
5867,MQ-4584,LGA,CLT,98,544,Charlotte Douglas Intl,3/24/2020
5868,MQ-4584,LGA,CLT,80,544,Charlotte Douglas Intl,3/29/2020
5869,MQ-4584,LGA,CLT,87,544,Charlotte Douglas Intl,5/2/2020
5870,MQ-4584,LGA,CLT,80,544,Charlotte Douglas Intl,5/10/2020
5871,MQ-4584,LGA,CLT,79,544,Charlotte Douglas Intl,5/12/2020
5872,MQ-4584,LGA,CLT,101,544,Charlotte Douglas Intl,6/18/2020
5873,MQ-4610,LGA,ATL,129,762,Hartsfield Jackson Atlanta Intl,1/12/2019
5874,MQ-4610,LGA,ATL,116,762,Hartsfield Jackson Atlanta Intl,3/11/2019
5875,MQ-4610,LGA,ATL,111,762,Hartsfield Jackson Atlanta Intl,3/18/2019
5876,MQ-4610,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,3/18/2019
5877,MQ-4610,LGA,ATL,113,762,Hartsfield Jackson Atlanta Intl,4/9/2019
5878,MQ-4610,LGA,ATL,132,762,Hartsfield Jackson Atlanta Intl,4/10/2019
5879,MQ-4610,LGA,ATL,135,762,Hartsfield Jackson Atlanta Intl,4/16/2019
5880,MQ-4610,LGA,ATL,106,762,Hartsfield Jackson Atlanta Intl,4/22/2019
5881,MQ-4610,LGA,ATL,110,762,Hartsfield Jackson Atlanta Intl,5/24/2019
5882,MQ-4610,LGA,ATL,129,762,Hartsfield Jackson Atlanta Intl,7/20/2019
5883,MQ-4610,LGA,ATL,124,762,Hartsfield Jackson Atlanta Intl,7/21/2019
5884,MQ-4610,LGA,ATL,131,762,Hartsfield Jackson Atlanta Intl,9/15/2019
5885,MQ-4610,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,9/20/2019
5886,MQ-4610,LGA,ATL,123,762,Hartsfield Jackson Atlanta Intl,10/12/2019
5887,MQ-4610,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,10/24/2019
5888,MQ-4610,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,10/25/2019
5889,MQ-4610,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl,11/3/2019
5890,MQ-4610,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,1/6/2020
5891,MQ-4610,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl,1/10/2020
5892,MQ-4610,LGA,ATL,129,762,Hartsfield Jackson Atlanta Intl,1/14/2020
5893,MQ-4610,LGA,ATL,123,762,Hartsfield Jackson Atlanta Intl,1/16/2020
5894,MQ-4610,LGA,ATL,121,762,Hartsfield Jackson Atlanta Intl,1/23/2020
5895,MQ-4610,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl,2/2/2020
5896,MQ-4610,LGA,ATL,130,762,Hartsfield Jackson Atlanta Intl,2/10/2020
5897,MQ-4610,LGA,ATL,117,762,Hartsfield Jackson Atlanta Intl,2/24/2020
5898,MQ-4610,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,3/8/2020
5899,MQ-4610,LGA,ATL,124,762,Hartsfield Jackson Atlanta Intl,5/3/2020
5900,MQ-4610,LGA,ATL,108,762,Hartsfield Jackson Atlanta Intl,5/30/2020
5901,MQ-4610,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,5/31/2020
5902,MQ-4650,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl,1/10/2019
5903,MQ-4650,LGA,ATL,117,762,Hartsfield Jackson Atlanta Intl,3/4/2019
5904,MQ-4650,LGA,ATL,117,762,Hartsfield Jackson Atlanta Intl,3/22/2019
5905,MQ-4650,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,3/26/2019
5906,MQ-4650,LGA,ATL,134,762,Hartsfield Jackson Atlanta Intl,8/20/2019
5907,MQ-4650,LGA,ATL,127,762,Hartsfield Jackson Atlanta Intl,9/1/2019
5908,MQ-4650,LGA,ATL,118,762,Hartsfield Jackson Atlanta Intl,9/10/2019
5909,MQ-4650,LGA,ATL,138,762,Hartsfield Jackson Atlanta Intl,9/15/2019
5910,MQ-4650,LGA,ATL,139,762,Hartsfield Jackson Atlanta Intl,10/9/2019
5911,MQ-4650,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl,11/5/2019
5912,MQ-4650,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,12/19/2019
5913,MQ-4650,LGA,ATL,103,762,Hartsfield Jackson Atlanta Intl,12/20/2019
5914,MQ-4650,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl,1/5/2020
5915,MQ-4650,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl,1/24/2020
5916,MQ-4650,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl,2/23/2020
5917,MQ-4650,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl,3/9/2020
5918,MQ-4650,LGA,ATL,134,762,Hartsfield Jackson Atlanta Intl,3/10/2020
5919,MQ-4650,LGA,ATL,110,762,Hartsfield Jackson Atlanta Intl,4/5/2020
5920,MQ-4650,LGA,ATL,123,762,Hartsfield Jackson Atlanta Intl,4/17/2020
5921,MQ-4650,LGA,ATL,123,762,Hartsfield Jackson Atlanta Intl,5/24/2020
5922,MQ-4650,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,5/24/2020
5923,MQ-4654,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl,2/3/2019
5924,MQ-4654,LGA,ATL,130,762,Hartsfield Jackson Atlanta Intl,3/12/2019
5925,MQ-4654,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,4/6/2019
5926,MQ-4654,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl,4/7/2019
5927,MQ-4654,LGA,ATL,118,762,Hartsfield Jackson Atlanta Intl,5/14/2019
5928,MQ-4654,LGA,ATL,131,762,Hartsfield Jackson Atlanta Intl,5/26/2019
5929,MQ-4654,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,6/23/2019
5930,MQ-4654,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,7/2/2019
5931,MQ-4654,LGA,ATL,129,762,Hartsfield Jackson Atlanta Intl,7/17/2019
5932,MQ-4654,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,7/24/2019
5933,MQ-4654,LGA,ATL,109,762,Hartsfield Jackson Atlanta Intl,8/23/2019
5934,MQ-4654,LGA,ATL,127,762,Hartsfield Jackson Atlanta Intl,9/16/2019
5935,MQ-4654,LGA,ATL,127,762,Hartsfield Jackson Atlanta Intl,10/20/2019
5936,MQ-4654,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,10/21/2019
5937,MQ-4654,LGA,ATL,121,762,Hartsfield Jackson Atlanta Intl,10/24/2019
5938,MQ-4654,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl,11/8/2019
5939,MQ-4654,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,11/13/2019
5940,MQ-4654,LGA,ATL,129,762,Hartsfield Jackson Atlanta Intl,11/22/2019
5941,MQ-4654,LGA,ATL,137,762,Hartsfield Jackson Atlanta Intl,12/12/2019
5942,MQ-4654,LGA,ATL,121,762,Hartsfield Jackson Atlanta Intl,12/30/2019
5943,MQ-4654,LGA,ATL,107,762,Hartsfield Jackson Atlanta Intl,1/14/2020
5944,MQ-4654,LGA,ATL,117,762,Hartsfield Jackson Atlanta Intl,1/24/2020
5945,MQ-4654,LGA,ATL,105,762,Hartsfield Jackson Atlanta Intl,3/3/2020
5946,MQ-4654,LGA,ATL,133,762,Hartsfield Jackson Atlanta Intl,3/21/2020
5947,MQ-4654,LGA,ATL,131,762,Hartsfield Jackson Atlanta Intl,4/12/2020
5948,MQ-4658,LGA,ATL,114,762,Hartsfield Jackson Atlanta Intl,1/1/2019
5949,MQ-4658,LGA,ATL,124,762,Hartsfield Jackson Atlanta Intl,1/8/2019
5950,MQ-4658,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl,1/16/2019
5951,MQ-4658,LGA,ATL,124,762,Hartsfield Jackson Atlanta Intl,1/28/2019
5952,MQ-4658,LGA,ATL,107,762,Hartsfield Jackson Atlanta Intl,5/27/2019
5953,MQ-4658,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,7/3/2019
5954,MQ-4658,LGA,ATL,117,762,Hartsfield Jackson Atlanta Intl,7/6/2019
5955,MQ-4658,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl,7/30/2019
5956,MQ-4658,LGA,ATL,121,762,Hartsfield Jackson Atlanta Intl,8/23/2019
5957,MQ-4658,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,9/7/2019
5958,MQ-4658,LGA,ATL,110,762,Hartsfield Jackson Atlanta Intl,9/16/2019
5959,MQ-4658,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl,10/2/2019
5960,MQ-4658,LGA,ATL,138,762,Hartsfield Jackson Atlanta Intl,10/31/2019
5961,MQ-4658,LGA,ATL,121,762,Hartsfield Jackson Atlanta Intl,11/2/2019
5962,MQ-4658,LGA,ATL,106,762,Hartsfield Jackson Atlanta Intl,12/20/2019
5963,MQ-4658,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl,1/8/2020
5964,MQ-4658,LGA,ATL,133,762,Hartsfield Jackson Atlanta Intl,1/28/2020
5965,MQ-4658,LGA,ATL,123,762,Hartsfield Jackson Atlanta Intl,2/3/2020
5966,MQ-4658,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,2/10/2020
5967,MQ-4658,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,2/18/2020
5968,MQ-4658,LGA,ATL,114,762,Hartsfield Jackson Atlanta Intl,2/24/2020
5969,MQ-4658,LGA,ATL,130,762,Hartsfield Jackson Atlanta Intl,3/16/2020
5970,MQ-4658,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,5/5/2020
5971,MQ-4658,LGA,ATL,114,762,Hartsfield Jackson Atlanta Intl,5/12/2020
5972,MQ-4658,LGA,ATL,116,762,Hartsfield Jackson Atlanta Intl,5/15/2020
5973,MQ-4658,LGA,ATL,118,762,Hartsfield Jackson Atlanta Intl,5/21/2020
5974,MQ-4658,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,5/28/2020
5975,MQ-4658,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl,5/29/2020
5976,MQ-4658,LGA,ATL,141,762,Hartsfield Jackson Atlanta Intl,6/25/2020
5977,MQ-4661,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,1/9/2019
5978,MQ-4661,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl,3/5/2019
5979,MQ-4661,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl,7/13/2019
5980,MQ-4661,LGA,ATL,127,762,Hartsfield Jackson Atlanta Intl,7/30/2019
5981,MQ-4661,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,7/30/2019
5982,MQ-4661,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,8/11/2019
5983,MQ-4661,LGA,ATL,113,762,Hartsfield Jackson Atlanta Intl,8/13/2019
5984,MQ-4661,LGA,ATL,123,762,Hartsfield Jackson Atlanta Intl,8/19/2019
5985,MQ-4661,LGA,ATL,131,762,Hartsfield Jackson Atlanta Intl,10/18/2019
5986,MQ-4661,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl,11/1/2019
5987,MQ-4661,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,12/6/2019
5988,MQ-4661,LGA,ATL,124,762,Hartsfield Jackson Atlanta Intl,12/13/2019
5989,MQ-4661,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl,1/7/2020
5990,MQ-4661,LGA,ATL,130,762,Hartsfield Jackson Atlanta Intl,1/21/2020
5991,MQ-4661,LGA,ATL,133,762,Hartsfield Jackson Atlanta Intl,1/26/2020
5992,MQ-4661,LGA,ATL,108,762,Hartsfield Jackson Atlanta Intl,2/4/2020
5993,MQ-4661,LGA,ATL,136,762,Hartsfield Jackson Atlanta Intl,2/22/2020
5994,MQ-4661,LGA,ATL,113,762,Hartsfield Jackson Atlanta Intl,3/2/2020
5995,MQ-4661,LGA,ATL,138,762,Hartsfield Jackson Atlanta Intl,3/15/2020
5996,MQ-4661,LGA,ATL,129,762,Hartsfield Jackson Atlanta Intl,4/9/2020
5997,MQ-4661,LGA,ATL,112,762,Hartsfield Jackson Atlanta Intl,4/16/2020
5998,MQ-4661,LGA,ATL,129,762,Hartsfield Jackson Atlanta Intl,5/13/2020
5999,MQ-4661,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,5/19/2020
6000,MQ-4661,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl,6/5/2020
6001,MQ-4662,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl,2/7/2019
6002,MQ-4662,LGA,ATL,107,762,Hartsfield Jackson Atlanta Intl,2/9/2019
6003,MQ-4662,LGA,ATL,121,762,Hartsfield Jackson Atlanta Intl,2/12/2019
6004,MQ-4662,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,3/2/2019
6005,MQ-4662,LGA,ATL,110,762,Hartsfield Jackson Atlanta Intl,4/18/2019
6006,MQ-4662,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,4/29/2019
6007,MQ-4662,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl,9/4/2019
6008,MQ-4662,LGA,ATL,109,762,Hartsfield Jackson Atlanta Intl,9/10/2019
6009,MQ-4662,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,9/22/2019
6010,MQ-4662,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,10/8/2019
6011,MQ-4662,LGA,ATL,127,762,Hartsfield Jackson Atlanta Intl,10/16/2019
6012,MQ-4662,LGA,ATL,112,762,Hartsfield Jackson Atlanta Intl,10/20/2019
6013,MQ-4662,LGA,ATL,116,762,Hartsfield Jackson Atlanta Intl,10/24/2019
6014,MQ-4662,LGA,ATL,124,762,Hartsfield Jackson Atlanta Intl,10/31/2019
6015,MQ-4662,LGA,ATL,105,762,Hartsfield Jackson Atlanta Intl,11/30/2019
6016,MQ-4662,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,12/6/2019
6017,MQ-4662,LGA,ATL,118,762,Hartsfield Jackson Atlanta Intl,12/16/2019
6018,MQ-4662,LGA,ATL,110,762,Hartsfield Jackson Atlanta Intl,12/21/2019
6019,MQ-4662,LGA,ATL,114,762,Hartsfield Jackson Atlanta Intl,1/8/2020
6020,MQ-4662,LGA,ATL,105,762,Hartsfield Jackson Atlanta Intl,1/30/2020
6021,MQ-4662,LGA,ATL,121,762,Hartsfield Jackson Atlanta Intl,2/14/2020
6022,MQ-4662,LGA,ATL,108,762,Hartsfield Jackson Atlanta Intl,2/18/2020
6023,MQ-4662,LGA,ATL,130,762,Hartsfield Jackson Atlanta Intl,2/22/2020
6024,MQ-4662,LGA,ATL,118,762,Hartsfield Jackson Atlanta Intl,3/22/2020
6025,MQ-4662,LGA,ATL,117,762,Hartsfield Jackson Atlanta Intl,4/10/2020
6026,MQ-4662,LGA,ATL,114,762,Hartsfield Jackson Atlanta Intl,4/18/2020
6027,MQ-4662,LGA,ATL,112,762,Hartsfield Jackson Atlanta Intl,5/28/2020
6028,MQ-4662,LGA,ATL,106,762,Hartsfield Jackson Atlanta Intl,5/30/2020
6029,MQ-4669,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,1/10/2019
6030,MQ-4669,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl,5/26/2019
6031,MQ-4669,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl,5/27/2019
6032,MQ-4669,LGA,ATL,135,762,Hartsfield Jackson Atlanta Intl,6/1/2019
6033,MQ-4669,LGA,ATL,113,762,Hartsfield Jackson Atlanta Intl,6/13/2019
6034,MQ-4669,LGA,ATL,107,762,Hartsfield Jackson Atlanta Intl,6/23/2019
6035,MQ-4669,LGA,ATL,117,762,Hartsfield Jackson Atlanta Intl,7/19/2019
6036,MQ-4669,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl,8/24/2019
6037,MQ-4669,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,8/28/2019
6038,MQ-4669,LGA,ATL,138,762,Hartsfield Jackson Atlanta Intl,9/9/2019
6039,MQ-4669,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl,9/27/2019
6040,MQ-4669,LGA,ATL,113,762,Hartsfield Jackson Atlanta Intl,10/21/2019
6041,MQ-4669,LGA,ATL,113,762,Hartsfield Jackson Atlanta Intl,10/22/2019
6042,MQ-4669,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl,11/10/2019
6043,MQ-4669,LGA,ATL,113,762,Hartsfield Jackson Atlanta Intl,11/17/2019
6044,MQ-4669,LGA,ATL,130,762,Hartsfield Jackson Atlanta Intl,12/25/2019
6045,MQ-4669,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl,12/26/2019
6046,MQ-4669,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl,1/3/2020
6047,MQ-4669,LGA,ATL,121,762,Hartsfield Jackson Atlanta Intl,1/7/2020
6048,MQ-4669,LGA,ATL,109,762,Hartsfield Jackson Atlanta Intl,1/12/2020
6049,MQ-4669,LGA,ATL,129,762,Hartsfield Jackson Atlanta Intl,1/20/2020
6050,MQ-4669,LGA,ATL,131,762,Hartsfield Jackson Atlanta Intl,2/13/2020
6051,MQ-4669,LGA,ATL,123,762,Hartsfield Jackson Atlanta Intl,2/13/2020
6052,MQ-4669,LGA,ATL,118,762,Hartsfield Jackson Atlanta Intl,2/16/2020
6053,MQ-4669,LGA,ATL,105,762,Hartsfield Jackson Atlanta Intl,2/24/2020
6054,MQ-4669,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl,3/5/2020
6055,MQ-4669,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl,3/21/2020
6056,MQ-4669,LGA,ATL,110,762,Hartsfield Jackson Atlanta Intl,4/25/2020
6057,UA-10,EWR,ORD,121,719,Chicago Ohare Intl,1/29/2019
6058,UA-10,EWR,ORD,122,719,Chicago Ohare Intl,3/27/2020
6059,UA-1000,EWR,MIA,155,1085,Miami Intl,1/23/2019
6060,UA-1000,EWR,MIA,159,1085,Miami Intl,3/23/2019
6061,UA-1000,EWR,MIA,167,1085,Miami Intl,6/13/2019
6062,UA-1000,EWR,MIA,146,1085,Miami Intl,10/6/2019
6063,UA-1000,EWR,MCO,156,937,Orlando Intl,11/6/2019
6064,UA-1000,EWR,MIA,142,1085,Miami Intl,11/8/2019
6065,UA-1000,EWR,MIA,159,1085,Miami Intl,11/23/2019
6066,UA-1000,EWR,MCO,140,937,Orlando Intl,11/26/2019
6067,UA-1000,EWR,MCO,146,937,Orlando Intl,1/18/2020
6068,UA-1000,EWR,MCO,134,937,Orlando Intl,2/24/2020
6069,UA-1000,EWR,MIA,159,1085,Miami Intl,4/12/2020
6070,UA-1000,EWR,MIA,152,1085,Miami Intl,5/4/2020
6071,UA-1000,EWR,MIA,157,1085,Miami Intl,5/23/2020
6072,UA-1001,EWR,SFO,351,2565,San Francisco Intl,3/1/2019
6073,UA-1004,EWR,LAX,345,2454,Los Angeles Intl,8/11/2019
6074,UA-1027,LGA,ORD,119,733,Chicago Ohare Intl,8/17/2019
6075,UA-1028,EWR,MCO,159,937,Orlando Intl,10/14/2019
6076,UA-1028,EWR,MCO,127,937,Orlando Intl,4/3/2020
6077,UA-1030,JFK,LAX,349,2475,Los Angeles Intl,1/22/2019
6078,UA-1030,JFK,LAX,357,2475,Los Angeles Intl,2/28/2019
6079,UA-1030,JFK,LAX,349,2475,Los Angeles Intl,3/9/2019
6080,UA-1030,JFK,LAX,386,2475,Los Angeles Intl,3/20/2019
6081,UA-1030,JFK,LAX,358,2475,Los Angeles Intl,3/26/2019
6082,UA-1030,JFK,LAX,343,2475,Los Angeles Intl,4/9/2019
6083,UA-1030,JFK,LAX,346,2475,Los Angeles Intl,5/17/2019
6084,UA-1030,JFK,LAX,337,2475,Los Angeles Intl,6/3/2019
6085,UA-1030,JFK,LAX,324,2475,Los Angeles Intl,6/8/2019
6086,UA-1030,JFK,LAX,319,2475,Los Angeles Intl,6/30/2019
6087,UA-1030,JFK,LAX,359,2475,Los Angeles Intl,8/13/2019
6088,UA-1030,EWR,LAX,313,2454,Los Angeles Intl,8/22/2019
6089,UA-1030,JFK,LAX,353,2475,Los Angeles Intl,11/5/2019
6090,UA-1030,JFK,LAX,354,2475,Los Angeles Intl,11/22/2019
6091,UA-1030,JFK,LAX,380,2475,Los Angeles Intl,12/17/2019
6092,UA-1030,JFK,LAX,353,2475,Los Angeles Intl,1/6/2020
6093,UA-1030,JFK,LAX,345,2475,Los Angeles Intl,1/21/2020
6094,UA-1030,JFK,LAX,333,2475,Los Angeles Intl,1/29/2020
6095,UA-1030,JFK,LAX,350,2475,Los Angeles Intl,2/23/2020
6096,UA-1030,JFK,LAX,356,2475,Los Angeles Intl,4/9/2020
6097,UA-1030,JFK,LAX,354,2475,Los Angeles Intl,4/18/2020
6098,UA-1037,EWR,ORD,118,719,Chicago Ohare Intl,1/9/2019
6099,UA-1037,EWR,ORD,128,719,Chicago Ohare Intl,9/7/2019
6100,UA-1037,EWR,MCO,148,937,Orlando Intl,5/28/2020
6101,UA-1047,EWR,BOS,34,200,General Edward Lawrence Logan Intl,3/2/2020
6102,UA-1047,EWR,BOS,39,200,General Edward Lawrence Logan Intl,3/18/2020
6103,UA-1054,EWR,LAX,355,2454,Los Angeles Intl,2/26/2019
6104,UA-1054,EWR,SFO,354,2565,San Francisco Intl,4/5/2019
6105,UA-1054,EWR,SFO,351,2565,San Francisco Intl,4/26/2019
6106,UA-1054,EWR,SFO,350,2565,San Francisco Intl,5/23/2019
6107,UA-1054,EWR,SFO,355,2565,San Francisco Intl,6/30/2019
6108,UA-1054,EWR,LAX,353,2454,Los Angeles Intl,8/16/2019
6109,UA-1054,EWR,SFO,373,2565,San Francisco Intl,8/23/2019
6110,UA-1054,EWR,SFO,400,2565,San Francisco Intl,9/2/2019
6111,UA-1054,EWR,LAX,342,2454,Los Angeles Intl,9/4/2019
6112,UA-1054,EWR,SFO,359,2565,San Francisco Intl,9/4/2019
6113,UA-1054,EWR,SFO,353,2565,San Francisco Intl,9/19/2019
6114,UA-1054,EWR,SFO,383,2565,San Francisco Intl,10/12/2019
6115,UA-1054,EWR,SFO,350,2565,San Francisco Intl,10/18/2019
6116,UA-1054,EWR,SFO,350,2565,San Francisco Intl,12/20/2019
6117,UA-1054,EWR,SFO,326,2565,San Francisco Intl,2/29/2020
6118,UA-1059,EWR,SFO,344,2565,San Francisco Intl,12/29/2019
6119,UA-1064,EWR,BOS,35,200,General Edward Lawrence Logan Intl,2/10/2019
6120,UA-1064,EWR,BOS,40,200,General Edward Lawrence Logan Intl,10/4/2019
6121,UA-1064,EWR,BOS,42,200,General Edward Lawrence Logan Intl,10/22/2019
6122,UA-1066,EWR,BOS,64,200,General Edward Lawrence Logan Intl,1/23/2019
6123,UA-1066,EWR,BOS,43,200,General Edward Lawrence Logan Intl,2/26/2019
6124,UA-1066,EWR,BOS,44,200,General Edward Lawrence Logan Intl,2/26/2019
6125,UA-1066,EWR,BOS,39,200,General Edward Lawrence Logan Intl,3/22/2019
6126,UA-1066,EWR,BOS,37,200,General Edward Lawrence Logan Intl,7/31/2019
6127,UA-1066,EWR,BOS,42,200,General Edward Lawrence Logan Intl,8/28/2019
6128,UA-1066,EWR,BOS,38,200,General Edward Lawrence Logan Intl,9/16/2019
6129,UA-1066,EWR,BOS,44,200,General Edward Lawrence Logan Intl,9/22/2019
6130,UA-1066,EWR,BOS,36,200,General Edward Lawrence Logan Intl,9/26/2019
6131,UA-1066,EWR,BOS,46,200,General Edward Lawrence Logan Intl,10/9/2019
6132,UA-1066,EWR,BOS,33,200,General Edward Lawrence Logan Intl,10/17/2019
6133,UA-1066,EWR,BOS,41,200,General Edward Lawrence Logan Intl,10/20/2019
6134,UA-1066,EWR,BOS,32,200,General Edward Lawrence Logan Intl,10/22/2019
6135,UA-1066,EWR,BOS,36,200,General Edward Lawrence Logan Intl,12/25/2019
6136,UA-1066,EWR,BOS,45,200,General Edward Lawrence Logan Intl,1/23/2020
